frame,face_id,person_label,emotion,score,caption
643,5,pessoa5,Neutro,90.36051177978516,Uma mulher com tatuagem em seu dorso.
644,5,pessoa5,Neutro,85.13135528564453,Uma mulher com tatuagem em seu dorso.
645,5,pessoa5,Neutro,54.6998176574707,Uma mulher com tatuagem em seu dorso.
646,5,pessoa5,Triste,94.68055725097656,Uma mulher com tatuagem em seu dorso.
647,5,pessoa5,Alegre,54.0296630859375,Uma mulher com tatuagem em seu dorso.
648,5,pessoa5,Alegre,92.91316986083984,Uma mulher com tatuagem em seu dorso.
649,5,pessoa5,Triste,70.81704711914062,Uma mulher com tatuagem em seu dorso.
650,5,pessoa5,Triste,44.703041076660156,Uma mulher com tatuagem em seu dorso.
651,5,pessoa5,Triste,89.78179931640625,Uma mulher com tatuagem em seu dorso.
652,5,pessoa5,Triste,98.989990234375,Uma mulher com tatuagem em seu dorso.
653,5,pessoa5,Triste,99.66236114501953,Uma mulher com tatuagem em seu dorso.
654,5,pessoa5,Neutro,90.9760513305664,Uma mulher com tatuagem em seu dorso.
655,5,pessoa5,Neutro,72.32755279541016,Uma mulher com tatuagem em seu dorso.
656,5,pessoa5,Neutro,79.72122955322266,Uma mulher com tatuagem em seu dorso.
657,5,pessoa5,Triste,99.88304901123047,Uma mulher de um vestido preto com uma tatuagem em seu dorso.
658,5,pessoa5,Triste,99.99958801269531,Uma mulher de um vestido preto está em pé na neve.
659,5,pessoa5,Triste,99.99807739257812,dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança
660,5,pessoa5,Triste,96.33360290527344,dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança dança
661,5,pessoa5,Triste,85.4859619140625,Mulher de um vestido preto com lambida vermelha com lambida vermelha.
662,5,pessoa5,Triste,47.80802536010742,Mulher de um vestido preto com lambida vermelha com lambida vermelha.
663,5,pessoa5,Raiva,63.28700637817383,Mulher de um vestido preto com lambida vermelha com lambida vermelha.
664,5,pessoa5,Neutro,99.66797637939453,Mulher de um vestido preto com lambida vermelha com lambida vermelha.
665,5,pessoa5,Triste,42.55451965332031,Mulher de um vestido preto com lambida vermelha com lambida vermelha.
666,5,pessoa5,Neutro,77.6294174194336,Mulher de um vestido preto com lambida vermelha com lambida vermelha.
667,5,pessoa5,Triste,99.99938201904297,Mulher de um vestido preto com lambida vermelha com lambida vermelha.
668,5,pessoa5,Raiva,89.95539093017578,Mulher de um vestido preto com lambida vermelha com lambida vermelha.
669,5,pessoa5,Raiva,97.71183776855469,Mulher de um vestido preto com lambida vermelha com lambida vermelha.
670,5,pessoa5,Triste,61.22726058959961,Mulher de um vestido preto com lambida vermelha com lambida vermelha.
671,5,pessoa5,Raiva,74.28398132324219,Mulher de um vestido preto com lambida vermelha com lambida vermelha.
672,5,pessoa5,Triste,99.5376968383789,Mulher com lambida esbranquiçada e preta bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra
673,5,pessoa5,Neutro,99.63626098632812,Mulher de um vestido preto com lambida vermelha com lambida vermelha.
674,5,pessoa5,Medo,99.13533020019531,Fazer um gesto de uma mulher em um vestido preto é fazer um gesto de uma mulher em um vestido preto é fazer um gesto de uma mulher em um vestido preto é fazer um gesto de uma mulher em um vestido preto é fazer um gesto de uma mulher em um vestido preto é fazer um gesto de uma mulher em
675,5,pessoa5,Alegre,99.67150115966797,Fazer um gesto de uma mulher em um vestido preto é fazer um gesto de uma mulher em um vestido preto é fazer um gesto de uma mulher em um vestido preto é fazer um gesto de uma mulher em um vestido preto é fazer um gesto de uma mulher em um vestido preto é fazer um gesto de uma mulher em
676,5,pessoa5,Alegre,96.10482788085938,Fazer um gesto de uma mulher em um vestido preto é fazer um gesto de uma mulher em um vestido preto é fazer um gesto de uma mulher em um vestido preto é fazer um gesto de uma mulher em um vestido preto é fazer um gesto de uma mulher em um vestido preto é fazer um gesto de uma mulher em
677,5,pessoa5,Neutro,98.23371887207031,Fazer um gesto de uma mulher em um vestido preto é fazer um gesto de uma mulher em um vestido preto é fazer um gesto de uma mulher em um vestido preto é fazer um gesto de uma mulher em um vestido preto é fazer um gesto de uma mulher em um vestido preto é fazer um gesto de uma mulher em
678,5,pessoa5,Triste,70.46728515625,Fazer um gesto de uma mulher em um vestido preto é fazer um gesto de uma mulher em um vestido preto é fazer um gesto de uma mulher em um vestido preto é fazer um gesto de uma mulher em um vestido preto é fazer um gesto de uma mulher em um vestido preto é fazer um gesto de uma mulher em
679,-1,,,,Uma mulher de um vestido preto está segurando as mãos para cima de uma mulher de um vestido preto está segurando as mãos para cima de uma mulher de um vestido preto.
680,-1,,,,Uma mulher de um vestido preto está segurando as mãos para cima de uma mulher de um vestido preto está segurando as mãos para cima de uma mulher de um vestido preto.
681,-1,,,,Uma mulher de um vestido preto está segurando a cabeça dela.
682,-1,,,,Uma mulher de um vestido preto está segurando a cabeça dela.
683,-1,,,,Uma mulher de um vestido preto está segurando a cabeça dela.
684,-1,,,,Uma mulher de um vestido preto está segurando a cabeça dela.
685,-1,,,,Uma mulher de um vestido preto está segurando a cabeça dela.
686,-1,,,,Uma mulher de um vestido preto está segurando a cabeça dela.
687,1,pessoa1,Neutro,98.33586883544922,Uma mulher de um vestido preto está segurando a cabeça dela.
688,-1,,,,Uma mulher de um vestido preto está segurando a cabeça dela.
689,-1,,,,Uma mulher de um vestido preto está segurando a cabeça dela.
690,-1,,,,Uma mulher de um vestido preto está segurando a cabeça dela.
691,-1,,,,Uma mulher de um vestido preto está segurando a cabeça dela.
692,-1,,,,Uma mulher de um vestido preto está segurando a cabeça dela.
693,-1,,,,Uma mulher de um vestido preto está segurando as mãos para cima de uma mulher de um vestido preto está segurando as mãos para cima de uma mulher de um vestido preto.
694,-1,,,,Uma mulher de um vestido preto está segurando as mãos para cima de uma mulher de um vestido preto está segurando as mãos para cima de uma mulher de um vestido preto.
695,-1,,,,Uma mulher de um vestido preto está segurando um microfone em uma roupa preta.
696,-1,,,,Uma mulher de um vestido preto está segurando as mãos para cima de uma mulher de um vestido preto está segurando as mãos para cima de uma mulher de um vestido preto.
697,-1,,,,Uma mulher de um vestido preto está segurando as mãos para cima de uma mulher de um vestido preto está segurando as mãos para cima de uma mulher de um vestido preto.
698,-1,,,,Uma mulher de um vestido preto está segurando as mãos para cima de uma mulher de um vestido preto está segurando as mãos para cima de uma mulher de um vestido preto.
699,-1,,,,Uma mulher de um vestido preto está segurando as mãos para cima de uma mulher de um vestido preto está segurando as mãos para cima de uma mulher de um vestido preto.
700,-1,,,,Uma mulher de um vestido preto está segurando as mãos para cima de uma mulher de um vestido preto está segurando as mãos para cima de uma mulher de um vestido preto.
701,-1,,,,Fazer um gesto de uma mulher em um vestido preto é fazer um gesto de uma mulher em um vestido preto é fazer um gesto de uma mulher em um vestido preto é fazer um gesto de uma mulher em um vestido preto é fazer um gesto de uma mulher em um vestido preto é fazer um gesto de uma mulher em
702,-1,,,,Uma mulher de um vestido preto está segurando as mãos para cima de uma mulher de um vestido preto está segurando as mãos para cima de uma mulher de um vestido preto.
703,8,pessoa8,Alegre,84.5620346069336,Uma mulher de um vestido preto está segurando as mãos para cima de uma mulher de um vestido preto está segurando as mãos para cima de uma mulher de um vestido preto.
704,-1,,,,Uma mulher de um vestido preto está segurando as mãos para cima de uma mulher de um vestido preto está segurando as mãos para cima de uma mulher de um vestido preto.
705,-1,,,,Uma mulher de um vestido preto está segurando as mãos para cima de uma mulher de um vestido preto está segurando as mãos para cima de uma mulher de um vestido preto.
706,-1,,,,Uma mulher de um vestido preto está segurando as mãos para cima de uma mulher de um vestido preto está segurando as mãos para cima de uma mulher de um vestido preto.
707,9,pessoa9,Raiva,90.99456024169922,Uma mulher de um vestido preto está segurando as mãos até a face dela.
708,7,pessoa7,Neutro,91.0188217163086,Uma mulher de um vestido preto está segurando as mãos até a face dela.
709,9,pessoa9,Alegre,63.705257415771484,Uma mulher de um vestido preto está em pé diante de uma neve coberta de fundo de neve.
710,9,pessoa9,Alegre,82.0689697265625,Uma mulher de um vestido preto está em pé na neve.
711,9,pessoa9,Triste,39.4503288269043,Uma mulher de um vestido preto está em pé na neve.
712,9,pessoa9,Alegre,62.3569221496582,Uma mulher de um vestido preto está soprando o nariz dela.
713,7,pessoa7,Neutro,94.2834701538086,Uma mulher de um vestido preto está fazendo uma faceta em uma roupa preta.
714,7,pessoa7,Raiva,74.42340087890625,Uma mulher de um vestido preto está fazendo uma faceta em uma roupa preta.
715,7,pessoa7,Medo,31.959484100341797,Uma mulher de um vestido preto está soprando neve.
716,7,pessoa7,Triste,45.5847282409668,Uma mulher de um vestido preto está em pé diante de uma neve coberta de fundo de neve.
717,7,pessoa7,Alegre,79.46251678466797,Uma mulher de um vestido preto está em pé diante de uma neve coberta de fundo de neve.
718,7,pessoa7,Medo,93.31471252441406,Uma mulher de um vestido preto está em pé em frente a uma parede coberta por neve.
719,7,pessoa7,Medo,46.61709213256836,Uma mulher de um vestido preto está em pé em frente a uma parede coberta por neve.
720,1,pessoa1,Alegre,47.77943420410156,Um homem está em posição frente a uma loja.
721,1,pessoa1,Alegre,30.016759872436523,Um homem está em posição frente a uma loja.
722,1,pessoa1,Neutro,60.37559509277344,Um homem está em posição frente a uma loja.
723,1,pessoa1,Neutro,71.9846420288086,Um homem está em posição frente a uma loja.
724,1,pessoa1,Neutro,64.62189483642578,Um homem está em posição frente a uma loja.
725,1,pessoa1,Neutro,41.69676208496094,Um homem está em posição frente a uma loja.
726,1,pessoa1,Neutro,35.80327606201172,Um homem está em posição frente a uma loja.
727,1,pessoa1,Neutro,59.915428161621094,Um homem está em posição frente a uma loja.
728,1,pessoa1,Neutro,76.69705200195312,Um homem está em posição frente a uma loja.
729,1,pessoa1,Neutro,49.08983612060547,Um homem está em posição frente a uma loja.
730,1,pessoa1,Neutro,64.181884765625,Um homem está em posição frente a uma loja.
731,1,pessoa1,Neutro,50.164939880371094,Um homem está em posição frente a uma loja.
732,1,pessoa1,Raiva,50.847599029541016,Um homem está em posição frente a uma loja.
733,1,pessoa1,Neutro,72.42483520507812,Um homem está em posição frente a uma loja.
734,1,pessoa1,Neutro,83.26892852783203,Um homem está em posição frente a uma loja.
735,1,pessoa1,Neutro,73.10456848144531,Um homem está em posição frente a uma loja.
736,1,pessoa1,Neutro,50.738502502441406,Um homem está em posição frente a uma loja.
737,1,pessoa1,Neutro,53.08103561401367,Um homem está em posição frente a uma loja.
738,1,pessoa1,Neutro,52.75430679321289,Um homem está em posição frente a uma loja.
739,1,pessoa1,Neutro,59.615291595458984,Um homem está em posição frente a uma loja.
740,1,pessoa1,Neutro,58.544857025146484,Um homem está em posição frente a uma loja.
741,1,pessoa1,Neutro,76.1092758178711,Um homem está em posição frente a uma loja.
742,1,pessoa1,Neutro,67.17546081542969,Um homem está em posição frente a uma loja.
743,1,pessoa1,Neutro,82.87566375732422,Um homem está em posição frente a uma loja.
744,1,pessoa1,Neutro,47.74384307861328,Um homem está em posição frente a uma loja.
745,1,pessoa1,Neutro,76.28598022460938,Um homem está em posição frente a uma loja.
746,1,pessoa1,Neutro,92.95767974853516,Um homem está em posição frente a uma loja.
747,1,pessoa1,Neutro,89.74459838867188,Um homem está em posição frente a uma loja.
748,1,pessoa1,Neutro,91.46813201904297,Um homem está em posição frente a uma loja.
749,1,pessoa1,Alegre,60.1949462890625,Um homem está em posição frente a uma loja.
750,1,pessoa1,Neutro,86.37890625,Um homem está em posição frente a uma loja.
751,1,pessoa1,Neutro,89.45774841308594,Um homem está em posição frente a uma loja.
752,1,pessoa1,Neutro,77.75072479248047,Um homem está em posição frente a uma loja.
753,1,pessoa1,Neutro,67.68440246582031,Um homem está em posição frente a uma loja.
754,1,pessoa1,Neutro,92.12796783447266,Um homem está em posição frente a uma loja.
755,1,pessoa1,Neutro,94.24188995361328,Um homem está em posição frente a uma loja.
756,1,pessoa1,Neutro,94.29069519042969,Um homem está em posição frente a uma loja.
757,1,pessoa1,Neutro,97.67478942871094,Um homem está em posição frente a uma loja.
758,1,pessoa1,Neutro,96.7199935913086,Um homem está em posição frente a uma loja.
759,1,pessoa1,Neutro,95.8846664428711,Um homem está em posição frente a uma loja.
760,1,pessoa1,Neutro,97.6221694946289,Um homem está em posição frente a uma loja.
761,1,pessoa1,Neutro,97.58470153808594,Um homem está em posição frente a uma loja.
762,1,pessoa1,Neutro,97.58727264404297,Um homem está em posição frente a uma loja.
763,1,pessoa1,Neutro,96.2809066772461,Um homem está em posição frente a uma loja.
764,1,pessoa1,Neutro,92.62181091308594,Um homem está em posição frente a uma loja.
765,1,pessoa1,Neutro,92.84970092773438,Um homem está em posição frente a uma loja.
766,1,pessoa1,Neutro,77.425537109375,Um homem está em posição frente a uma loja.
767,1,pessoa1,Neutro,75.08299255371094,Um homem está em posição frente a uma loja.
768,1,pessoa1,Neutro,80.88786315917969,Um homem está em posição frente a uma loja.
769,1,pessoa1,Neutro,80.46722412109375,Um homem está em posição frente a uma loja.
770,1,pessoa1,Neutro,90.9464340209961,Um homem está em posição frente a uma loja.
771,1,pessoa1,Neutro,73.75206756591797,Um homem está em posição frente a uma loja.
772,1,pessoa1,Neutro,92.99783325195312,Um homem está em posição frente a uma loja.
773,1,pessoa1,Neutro,89.86805725097656,Um homem está em posição frente a uma loja.
774,1,pessoa1,Neutro,79.77435302734375,Um homem está em posição frente a uma loja.
775,1,pessoa1,Neutro,95.48875427246094,Um homem está em posição frente a uma loja.
776,1,pessoa1,Neutro,93.3729019165039,Um homem está em posição frente a uma loja.
777,1,pessoa1,Neutro,68.44002532958984,Um homem está em posição frente a uma loja.
778,1,pessoa1,Neutro,58.26845169067383,Um homem está em posição frente a uma loja.
779,1,pessoa1,Neutro,73.08383178710938,Um homem está em posição frente a uma loja.
780,1,pessoa1,Neutro,85.04649353027344,Um homem está em posição frente a uma loja.
781,1,pessoa1,Neutro,81.96015930175781,Um homem está em posição frente a uma loja.
782,1,pessoa1,Neutro,80.06653594970703,Um homem está em posição frente a uma loja.
783,1,pessoa1,Neutro,73.28443145751953,Um homem está em posição frente a uma loja.
784,1,pessoa1,Neutro,62.96147537231445,Um homem está em posição frente a uma loja.
785,1,pessoa1,Neutro,78.54683685302734,Um homem está em posição frente a uma loja.
786,1,pessoa1,Neutro,72.09284973144531,Um homem está em posição frente a uma loja.
787,1,pessoa1,Neutro,79.02963256835938,Um homem está em posição frente a uma loja.
788,1,pessoa1,Neutro,79.3196029663086,Um homem está em posição frente a uma loja.
789,1,pessoa1,Neutro,74.10923767089844,Um homem está em posição frente a uma loja.
790,1,pessoa1,Neutro,77.01583862304688,Um homem está em posição frente a uma loja.
791,1,pessoa1,Neutro,72.55399322509766,Um homem está em posição frente a uma loja.
792,1,pessoa1,Neutro,72.58903503417969,Um homem está em posição frente a uma loja.
793,1,pessoa1,Neutro,77.62850952148438,Um homem está em posição frente a uma loja.
794,1,pessoa1,Neutro,69.5125732421875,Um homem está em posição frente a uma loja.
795,1,pessoa1,Neutro,68.52722930908203,Um homem está em posição frente a uma loja.
796,1,pessoa1,Neutro,78.72699737548828,Um homem está em posição frente a uma loja.
797,1,pessoa1,Alegre,48.91227722167969,Um homem está em posição frente a uma loja.
798,1,pessoa1,Neutro,85.48743438720703,Um homem está em posição frente a uma loja.
799,1,pessoa1,Neutro,72.99175262451172,Um homem está em posição frente a uma loja.
800,1,pessoa1,Neutro,81.27937316894531,Um homem está em posição frente a uma loja.
801,1,pessoa1,Alegre,59.478118896484375,Um homem está em posição frente a uma loja.
802,1,pessoa1,Neutro,87.97290802001953,Um homem está em posição frente a uma loja.
803,1,pessoa1,Neutro,90.01693725585938,Um homem está em posição frente a uma loja.
804,1,pessoa1,Alegre,71.1541519165039,Um homem está em posição frente a uma loja.
805,1,pessoa1,Alegre,65.65303802490234,Um homem está em posição frente a uma loja.
806,1,pessoa1,Neutro,86.76837921142578,Um homem está em posição frente a uma loja.
807,1,pessoa1,Neutro,78.54023742675781,Um homem está em posição frente a uma loja.
808,1,pessoa1,Neutro,61.356529235839844,Um homem está em posição frente a uma loja.
809,1,pessoa1,Neutro,85.59745788574219,Um homem está em posição frente a uma loja.
810,1,pessoa1,Neutro,94.14957427978516,Um homem está em posição frente a uma loja.
811,1,pessoa1,Neutro,94.27748107910156,Um homem está em posição frente a uma loja.
812,1,pessoa1,Neutro,95.43912506103516,Um homem está em posição frente a uma loja.
813,1,pessoa1,Neutro,80.27050018310547,Um homem está em posição frente a uma loja.
814,1,pessoa1,Neutro,73.80335998535156,Um homem está em posição frente a uma loja.
815,1,pessoa1,Neutro,90.32967376708984,Um homem está em posição frente a uma loja.
816,1,pessoa1,Neutro,89.66302490234375,Um homem está em posição frente a uma loja.
817,1,pessoa1,Neutro,77.12015533447266,Um homem está em posição frente a uma loja.
818,1,pessoa1,Neutro,85.76856231689453,Um homem está em posição frente a uma loja.
819,1,pessoa1,Neutro,94.25944519042969,Um homem está em posição frente a uma loja.
820,1,pessoa1,Alegre,47.58970260620117,Um homem está em posição frente a uma loja.
821,1,pessoa1,Neutro,70.42365264892578,Um homem está em posição frente a uma loja.
822,1,pessoa1,Neutro,50.97947692871094,Um homem está em posição frente a uma loja.
823,1,pessoa1,Neutro,46.28864288330078,Um homem está em posição frente a uma loja.
824,1,pessoa1,Neutro,75.91267395019531,Um homem está em posição frente a uma loja.
825,1,pessoa1,Neutro,59.486331939697266,Um homem está em posição frente a uma loja.
826,1,pessoa1,Neutro,84.41979217529297,Um homem está em posição frente a uma loja.
827,1,pessoa1,Neutro,79.37533569335938,Um homem está em posição frente a uma loja.
828,1,pessoa1,Neutro,62.250553131103516,Um homem está em posição frente a uma loja.
829,1,pessoa1,Neutro,77.11866760253906,Um homem está em posição frente a uma loja.
830,1,pessoa1,Neutro,65.44084167480469,Um homem está em posição frente a uma loja.
831,1,pessoa1,Neutro,79.34347534179688,Um homem está em posição frente a uma loja.
832,1,pessoa1,Neutro,94.07095336914062,Um homem está em posição frente a uma loja.
833,1,pessoa1,Neutro,95.5603256225586,Um homem está em posição frente a uma loja.
834,1,pessoa1,Neutro,89.13155364990234,Um homem está em posição frente a uma loja.
835,1,pessoa1,Neutro,88.96797943115234,Um homem está em posição frente a uma loja.
836,1,pessoa1,Neutro,83.98954772949219,Um homem está em posição frente a uma loja.
837,1,pessoa1,Neutro,80.4254150390625,Um homem está em posição frente a uma loja.
838,1,pessoa1,Neutro,96.9433822631836,Um homem está em posição frente a uma loja.
839,1,pessoa1,Neutro,66.75037384033203,Um homem está em posição frente a uma loja.
840,1,pessoa1,Neutro,92.18438720703125,Um homem está em posição frente a uma loja.
841,1,pessoa1,Neutro,90.78199768066406,Um homem está em posição frente a uma loja.
842,1,pessoa1,Neutro,86.6413345336914,Um homem está em posição frente a uma loja.
843,1,pessoa1,Neutro,69.21906280517578,Um homem está em posição frente a uma loja.
844,1,pessoa1,Alegre,74.77284240722656,Um homem está em posição frente a uma loja.
845,1,pessoa1,Neutro,70.9600830078125,Um homem está em posição frente a uma loja.
846,1,pessoa1,Neutro,71.91635131835938,Um homem está em posição frente a uma loja.
847,1,pessoa1,Alegre,70.90850830078125,Um homem está em posição frente a uma loja.
848,1,pessoa1,Alegre,60.90025329589844,Um homem está em posição frente a uma loja.
849,1,pessoa1,Alegre,71.8563232421875,Um homem está em posição frente a uma loja.
850,1,pessoa1,Neutro,79.91513061523438,Um homem está em posição frente a uma loja.
851,1,pessoa1,Alegre,52.04582214355469,Um homem está em posição frente a uma loja.
852,1,pessoa1,Neutro,59.39679718017578,Um homem está em posição frente a uma loja.
853,1,pessoa1,Alegre,75.05966186523438,Um homem está em posição frente a uma loja.
854,1,pessoa1,Alegre,81.8434066772461,Um homem está em posição frente a uma loja.
855,1,pessoa1,Alegre,96.70340728759766,Um homem está em posição frente a uma loja.
856,1,pessoa1,Alegre,90.16116333007812,Um homem está em posição frente a uma loja.
857,1,pessoa1,Alegre,96.24390411376953,Um homem está em posição frente a uma loja.
858,1,pessoa1,Alegre,91.6356201171875,Um homem está em posição frente a uma loja.
859,1,pessoa1,Alegre,94.33755493164062,Um homem está em posição frente a uma loja.
860,1,pessoa1,Alegre,82.43968963623047,Um homem está em posição frente a uma loja.
861,1,pessoa1,Alegre,82.64826965332031,Um homem está em posição frente a uma loja.
862,1,pessoa1,Alegre,92.10124206542969,Um homem está em posição frente a uma loja.
863,1,pessoa1,Alegre,83.54838562011719,Um homem está em posição frente a uma loja.
864,1,pessoa1,Alegre,92.82511138916016,Um homem está em posição frente a uma loja.
865,1,pessoa1,Alegre,85.0794906616211,Um homem está em posição frente a uma loja.
866,1,pessoa1,Alegre,91.1103286743164,Um homem está em posição frente a uma loja.
867,1,pessoa1,Alegre,97.1586685180664,Um homem está em posição frente a uma loja.
868,1,pessoa1,Alegre,92.76738739013672,Um homem está em posição frente a uma loja.
869,1,pessoa1,Alegre,97.10787963867188,Um homem está em posição frente a uma loja.
870,1,pessoa1,Alegre,99.06478881835938,Um homem está em posição frente a uma loja.
871,1,pessoa1,Alegre,98.16664123535156,Um homem está em posição frente a uma loja.
872,1,pessoa1,Alegre,97.22293090820312,Um homem está em posição frente a uma loja.
873,1,pessoa1,Alegre,88.80174255371094,Um homem está em posição frente a uma loja.
874,1,pessoa1,Alegre,83.21498107910156,Um homem está em posição frente a uma loja.
875,1,pessoa1,Alegre,96.27832794189453,Um homem está em posição frente a uma loja.
876,1,pessoa1,Alegre,99.47787475585938,Um homem está em posição frente a uma loja.
877,1,pessoa1,Alegre,97.56954956054688,Um homem está em posição frente a uma loja.
878,1,pessoa1,Alegre,96.22225189208984,Um homem está em posição frente a uma loja.
879,1,pessoa1,Alegre,98.92839813232422,Um homem está em posição frente a uma loja.
880,1,pessoa1,Alegre,99.66573333740234,Um homem está em posição frente a uma loja.
881,1,pessoa1,Alegre,97.38526153564453,Um homem está em posição frente a uma loja.
882,1,pessoa1,Alegre,98.73047637939453,Um homem está em posição frente a uma loja.
883,1,pessoa1,Alegre,99.09406280517578,Um homem está em posição frente a uma loja.
884,1,pessoa1,Alegre,99.66133117675781,Um homem está em posição frente a uma loja.
885,1,pessoa1,Alegre,98.20166015625,Um homem está em posição frente a uma loja.
886,1,pessoa1,Alegre,99.63185119628906,Um homem está em posição frente a uma loja.
887,1,pessoa1,Alegre,99.91952514648438,Um homem está em posição frente a uma loja.
888,1,pessoa1,Alegre,99.6397933959961,Um homem está em posição frente a uma loja.
889,1,pessoa1,Alegre,99.5799560546875,Um homem está em posição frente a uma loja.
890,1,pessoa1,Alegre,99.14920043945312,Um homem está em posição frente a uma loja.
891,1,pessoa1,Alegre,99.62659454345703,Um homem está em posição frente a uma loja.
892,1,pessoa1,Alegre,99.84403228759766,Um homem está em posição frente a uma loja.
893,1,pessoa1,Alegre,99.76129913330078,Um homem está em posição frente a uma loja.
894,1,pessoa1,Alegre,99.2023696899414,Um homem está em posição frente a uma loja.
895,1,pessoa1,Alegre,99.89873504638672,Um homem está em posição frente a uma loja.
896,1,pessoa1,Alegre,99.83149719238281,Um homem está em posição frente a uma loja.
897,1,pessoa1,Alegre,99.68508911132812,Um homem está em posição frente a uma loja.
898,1,pessoa1,Alegre,99.93335723876953,Um homem está em posição frente a uma loja.
899,1,pessoa1,Alegre,99.91096496582031,Um homem está em posição frente a uma loja.
900,10,pessoa10,Surpreso,99.78761291503906,"Um homem com a boca aberta aberta, com a boca aberta aberta, com a boca aberta aberta, com a boca aberta aberta, com a boca aberta aberta."
901,10,pessoa10,Alegre,99.99915313720703,"Um homem com a boca aberta aberta, com a boca aberta aberta, com a boca aberta aberta, com a boca aberta aberta, com a boca aberta aberta."
902,10,pessoa10,Alegre,99.91472625732422,"Um homem com as mãos voltadas para a face, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o"
903,10,pessoa10,Surpreso,99.99995422363281,"Um homem com a boca aberta e as mãos viradas para a face face, com a boca aberta e as mãos viradas para a face face, com a boca aberta e as mãos viradas para a face face, com a boca aberta e as mãos viradas para a face face, com a boca aberta e"
904,10,pessoa10,Surpreso,99.99880981445312,"Um homem com a boca aberta e as mãos viradas para a face face, com a boca aberta e as mãos viradas para a face face, com a boca aberta e as mãos viradas para a face face, com a boca aberta e as mãos viradas para a face face, com a boca aberta e"
905,10,pessoa10,Surpreso,99.97547912597656,"Um homem com as mãos voltadas para a face, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o"
906,10,pessoa10,Surpreso,99.99510955810547,"Um homem com as mãos voltadas para a face, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o"
907,10,pessoa10,Surpreso,99.99947357177734,"Um homem com as mãos voltadas para a face, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o"
908,10,pessoa10,Surpreso,99.98656463623047,"Um homem com as mãos voltadas para a face, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o"
909,10,pessoa10,Alegre,100.0,"Um homem com as mãos voltadas para a face, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o"
910,10,pessoa10,Surpreso,99.9935073852539,"Um homem com as mãos voltadas para a face, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o"
911,10,pessoa10,Surpreso,99.99745178222656,"Um homem com as mãos voltadas para a face, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o"
912,10,pessoa10,Surpreso,99.9979476928711,"Um homem com as mãos voltadas para a face, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o"
913,10,pessoa10,Surpreso,99.99853515625,"Um homem com as mãos voltadas para a face, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o"
914,10,pessoa10,Surpreso,99.99732208251953,"Um homem com as mãos voltadas para a face, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o"
915,10,pessoa10,Surpreso,99.97382354736328,"Um homem com as mãos voltadas para a face, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o rosto, com as mãos voltadas para o"
